epsilon,rep,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1e-05,19,X,1,0,X,X,X,2,0,0,1,X,X,X,0,2,X,0,3,1,-4,1,0,X,-2,-1,X,1,X,X,0,1,X,X,-1,-2,X,X,1,-1,3,X,-1,X,X,-1,-2,X,0,-2,X
1e-05,20,X,2,0,X,X,X,2,0,0,-3,X,X,X,1,-4,X,3,-2,3,-3,1,0,X,0,-2,X,2,X,X,-2,0,X,X,0,0,X,X,-2,1,-5,X,3,X,X,0,-1,X,0,6,X
1e-05,21,X,-1,0,X,X,X,-1,2,4,-3,X,X,X,-2,3,X,-2,4,2,0,0,0,X,2,2,X,0,X,X,3,-3,X,X,1,-4,X,X,0,0,0,X,-1,X,X,-1,-4,X,0,-1,X
1e-05,22,X,2,0,X,X,X,2,3,1,-3,X,X,X,0,-1,X,-1,0,-3,-2,3,0,X,-2,-2,X,1,X,X,0,-1,X,X,-2,3,X,X,0,2,0,X,3,X,X,0,-2,X,0,-1,X
1e-05,23,X,2,0,X,X,X,1,2,0,2,X,X,X,-2,0,X,-1,-2,0,1,0,0,X,0,-2,X,-3,X,X,0,-5,X,X,1,-1,X,X,3,0,-2,X,2,X,X,4,0,X,0,0,X
1e-05,24,X,0,4,X,X,X,0,5,0,2,X,X,X,0,-1,X,-2,0,-2,-2,-6,0,X,2,-2,X,0,X,X,1,-5,X,X,0,3,X,X,-1,-1,2,X,0,X,X,2,0,X,2,-1,X
1e-05,25,X,1,0,X,X,X,-2,0,1,-5,X,X,X,-2,0,X,7,0,3,4,-1,0,X,-1,2,X,-1,X,X,0,-2,X,X,3,0,X,X,0,1,-5,X,-2,X,X,0,-1,X,0,0,X
1e-05,26,X,-5,0,X,X,X,-2,2,0,-4,X,X,X,0,1,X,-1,4,3,0,-6,0,X,5,-2,X,-4,X,X,1,1,X,X,1,0,X,X,4,7,1,X,-6,X,X,0,-1,X,0,1,X
1e-05,27,X,-4,1,X,X,X,-1,4,2,-2,X,X,X,0,4,X,-1,-2,0,-3,1,0,X,-1,0,X,2,X,X,0,3,X,X,-1,2,X,X,1,-1,0,X,0,X,X,-1,-3,X,0,0,X
1e-05,28,X,-2,0,X,X,X,0,1,0,-1,X,X,X,2,-1,X,2,1,1,-6,1,1,X,-2,0,X,-3,X,X,-4,-1,X,X,3,-1,X,X,-1,-1,0,X,5,X,X,1,0,X,0,5,X
1e-05,29,X,0,0,X,X,X,2,0,0,-1,X,X,X,0,1,X,1,0,1,-2,-4,2,X,-1,-2,X,-1,X,X,-1,-2,X,X,1,0,X,X,4,2,1,X,-4,X,X,0,3,X,0,0,X
1e-05,30,X,2,1,X,X,X,-4,4,0,-3,X,X,X,2,3,X,0,-3,0,-2,-4,2,X,-1,0,X,-7,X,X,0,0,X,X,-1,-2,X,X,2,-1,0,X,8,X,X,2,-1,X,2,1,X
1e-05,31,X,3,2,X,X,X,-3,1,0,-2,X,X,X,0,0,X,-2,1,9,0,-1,0,X,1,-1,X,-2,X,X,1,-1,X,X,-3,-1,X,X,-1,1,0,X,-1,X,X,-1,0,X,0,0,X
1e-05,32,X,3,0,X,X,X,1,0,0,0,X,X,X,0,3,X,0,-2,1,2,-4,0,X,4,-2,X,-1,X,X,3,0,X,X,-5,0,X,X,-2,-1,1,X,-1,X,X,2,-4,X,0,2,X
1e-05,33,X,-2,4,X,X,X,0,2,3,-2,X,X,X,-2,-5,X,-3,0,0,0,2,0,X,-2,-2,X,-1,X,X,4,0,X,X,6,0,X,X,0,-1,-2,X,1,X,X,0,2,X,0,-2,X
1e-05,34,X,1,0,X,X,X,0,3,2,-3,X,X,X,-1,2,X,-2,2,2,2,1,0,X,-1,-2,X,-3,X,X,3,-5,X,X,-3,0,X,X,-2,1,-1,X,-1,X,X,3,1,X,0,1,X
1e-05,35,X,1,0,X,X,X,1,0,1,-3,X,X,X,0,1,X,-1,-3,-5,0,0,0,X,1,-2,X,-1,X,X,-2,4,X,X,2,1,X,X,2,-1,-1,X,-1,X,X,-2,2,X,2,4,X
1e-05,36,X,-1,0,X,X,X,5,0,2,1,X,X,X,-1,1,X,-1,-2,-1,0,-1,1,X,5,-2,X,-2,X,X,-1,0,X,X,-4,-1,X,X,-3,-1,2,X,1,X,X,0,2,X,0,1,X
1e-05,37,X,-5,2,X,X,X,-3,0,1,1,X,X,X,1,0,X,-1,1,0,-1,0,6,X,-2,0,X,-2,X,X,1,-3,X,X,1,-1,X,X,1,3,-2,X,0,X,X,0,1,X,0,1,X
1e-05,38,X,-5,0,X,X,X,3,0,2,-2,X,X,X,-2,2,X,0,0,0,-1,2,0,X,-1,-1,X,1,X,X,0,-1,X,X,0,0,X,X,2,-1,0,X,0,X,X,0,1,X,0,1,X
1e-05,39,X,2,1,X,X,X,-5,0,1,0,X,X,X,0,2,X,0,0,0,2,-4,2,X,0,1,X,0,X,X,-2,-2,X,X,0,7,X,X,-1,-1,-2,X,-1,X,X,-2,1,X,0,1,X
1e-05,40,X,4,0,X,X,X,-1,1,0,3,X,X,X,0,2,X,-2,1,0,-1,-1,0,X,-1,2,X,0,X,X,-4,2,X,X,1,-1,X,X,3,-1,-1,X,-4,X,X,-1,-3,X,4,-2,X
1e-05,41,X,-1,0,X,X,X,1,2,2,-3,X,X,X,-1,-1,X,1,1,0,-3,-2,0,X,-1,1,X,0,X,X,0,-3,X,X,6,0,X,X,4,-1,-1,X,0,X,X,-2,-1,X,1,1,X
1e-05,42,X,1,1,X,X,X,-1,1,2,1,X,X,X,0,-1,X,0,1,-1,0,2,0,X,-2,1,X,-3,X,X,-1,-1,X,X,-2,2,X,X,1,1,1,X,-2,X,X,-4,2,X,0,1,X
1e-05,43,X,-3,0,X,X,X,1,0,0,5,X,X,X,-1,1,X,-2,4,0,5,0,0,X,6,0,X,-1,X,X,-1,2,X,X,-6,-3,X,X,-4,1,-2,X,-3,X,X,-1,0,X,1,1,X
1e-05,44,X,0,0,X,X,X,0,3,1,4,X,X,X,1,0,X,-3,-1,0,0,3,0,X,-2,-1,X,-4,X,X,3,-2,X,X,2,2,X,X,0,0,-1,X,-10,X,X,2,2,X,0,1,X
1e-05,45,X,-1,0,X,X,X,3,2,1,-2,X,X,X,0,-1,X,-1,-1,-1,-2,1,0,X,1,-1,X,4,X,X,-1,-1,X,X,-4,0,X,X,-3,-1,-2,X,-3,X,X,-1,-3,X,2,15,X
1e-05,46,X,0,0,X,X,X,-2,0,4,-2,X,X,X,1,0,X,0,-3,2,-1,2,2,X,-2,0,X,1,X,X,1,1,X,X,-1,0,X,X,0,-1,-3,X,-1,X,X,1,-1,X,0,2,X
1e-05,47,X,1,0,X,X,X,-1,0,0,-1,X,X,X,0,-1,X,-1,0,-3,1,3,0,X,-2,1,X,3,X,X,-1,0,X,X,3,-2,X,X,-2,-1,1,X,0,X,X,0,1,X,0,1,X
1e-05,48,X,2,0,X,X,X,-2,0,0,-3,X,X,X,-2,0,X,-1,3,-1,-3,-1,1,X,2,1,X,-1,X,X,0,4,X,X,1,0,X,X,-3,-1,1,X,-5,X,X,1,3,X,4,0,X
1e-05,49,X,0,0,X,X,X,2,1,0,-4,X,X,X,-2,-1,X,0,-1,0,-1,2,0,X,0,-1,X,4,X,X,-1,-1,X,X,-2,1,X,X,0,2,0,X,0,X,X,-3,1,X,2,2,X
1e-05,50,X,1,3,X,X,X,-5,0,0,-4,X,X,X,-2,2,X,1,2,3,3,4,0,X,-2,-1,X,-1,X,X,3,-5,X,X,4,0,X,X,-4,0,0,X,-2,X,X,1,0,X,0,-1,X
1e-05,51,X,-1,0,X,X,X,-5,0,0,1,X,X,X,1,1,X,1,-1,-6,0,0,0,X,-1,1,X,0,X,X,2,0,X,X,2,0,X,X,2,3,-1,X,2,X,X,-2,0,X,0,1,X
1e-05,52,X,-2,0,X,X,X,0,0,0,-4,X,X,X,2,0,X,-1,0,-5,0,0,1,X,-1,0,X,-2,X,X,-1,4,X,X,0,2,X,X,1,2,1,X,1,X,X,1,3,X,0,-2,X
1e-05,53,X,6,0,X,X,X,-1,3,0,-9,X,X,X,3,-1,X,0,1,1,0,3,0,X,1,-2,X,2,X,X,-1,-5,X,X,0,0,X,X,-1,-1,0,X,-2,X,X,6,-4,X,0,1,X
1e-05,54,X,0,0,X,X,X,1,0,0,-1,X,X,X,1,0,X,0,9,-2,0,1,0,X,1,-1,X,-2,X,X,4,0,X,X,-4,-1,X,X,-1,-1,-2,X,-1,X,X,0,-2,X,0,1,X
1e-05,55,X,-1,0,X,X,X,3,0,0,-1,X,X,X,5,1,X,1,2,3,2,0,0,X,1,0,X,-1,X,X,-2,-5,X,X,1,1,X,X,0,-1,2,X,-3,X,X,-4,-2,X,0,-2,X
1e-05,56,X,-4,2,X,X,X,-5,3,0,-3,X,X,X,0,-1,X,5,0,0,2,0,3,X,-2,1,X,-1,X,X,1,-2,X,X,3,-1,X,X,2,-1,0,X,-2,X,X,4,-2,X,0,-2,X
1e-05,57,X,-5,0,X,X,X,1,0,0,-4,X,X,X,2,-5,X,0,-3,2,0,1,0,X,4,-2,X,2,X,X,1,2,X,X,2,3,X,X,-2,-1,-2,X,0,X,X,1,0,X,5,-2,X
1e-05,58,X,-4,0,X,X,X,8,0,0,-3,X,X,X,-1,1,X,-3,-1,-2,7,0,0,X,-1,-2,X,-4,X,X,-1,0,X,X,1,0,X,X,4,1,-5,X,-1,X,X,0,1,X,0,5,X
1e-05,59,X,-5,3,X,X,X,-2,1,9,-2,X,X,X,-2,-2,X,0,-3,-2,2,-1,0,X,8,1,X,-1,X,X,1,0,X,X,1,-1,X,X,-1,1,0,X,-3,X,X,2,-4,X,0,0,X
1e-05,60,X,-3,2,X,X,X,-1,0,0,3,X,X,X,0,-4,X,-2,-3,2,-1,-1,0,X,-2,-1,X,15,X,X,1,-2,X,X,-3,0,X,X,-1,-1,0,X,1,X,X,0,-1,X,0,2,X
1e-05,61,X,3,0,X,X,X,3,0,0,-1,X,X,X,0,1,X,-1,-1,-1,-1,2,0,X,-2,6,X,-1,X,X,-1,-1,X,X,-4,2,X,X,0,3,-3,X,-3,X,X,-1,0,X,0,1,X
1e-05,62,X,-5,4,X,X,X,-1,0,0,-2,X,X,X,0,-1,X,2,0,0,1,0,0,X,-2,-1,X,2,X,X,0,-2,X,X,-1,3,X,X,-2,-1,1,X,0,X,X,-2,4,X,0,3,X
1e-05,63,X,0,0,X,X,X,2,1,0,-2,X,X,X,0,-2,X,-2,0,0,3,0,0,X,-1,3,X,1,X,X,0,0,X,X,-1,-1,X,X,-3,0,0,X,0,X,X,-3,2,X,0,3,X
1e-05,64,X,-3,0,X,X,X,-5,0,1,1,X,X,X,1,2,X,-1,-1,3,-2,1,0,X,-1,2,X,3,X,X,-1,-5,X,X,-1,0,X,X,-3,7,3,X,-1,X,X,1,-1,X,0,0,X
1e-05,65,X,2,0,X,X,X,1,2,0,3,X,X,X,-2,2,X,1,1,0,-7,-2,0,X,-1,-1,X,-2,X,X,0,0,X,X,-1,-2,X,X,0,0,2,X,-1,X,X,3,-1,X,0,3,X
1e-05,66,X,1,0,X,X,X,1,0,2,0,X,X,X,-1,0,X,-5,0,0,0,3,0,X,-2,-2,X,4,X,X,-2,1,X,X,1,3,X,X,0,0,-1,X,-3,X,X,0,1,X,0,-1,X
1e-05,67,X,-2,1,X,X,X,-5,2,1,-2,X,X,X,3,5,X,7,1,-4,0,0,0,X,-2,-2,X,-3,X,X,-1,-3,X,X,5,-2,X,X,0,-1,0,X,-2,X,X,2,2,X,0,0,X
1e-05,68,X,0,0,X,X,X,1,2,0,-4,X,X,X,4,-5,X,1,1,-5,1,1,0,X,-2,-1,X,1,X,X,0,0,X,X,-1,0,X,X,-1,-1,2,X,-2,X,X,2,2,X,0,4,X
1e-05,69,X,-1,7,X,X,X,-5,3,0,1,X,X,X,0,-1,X,0,0,0,3,0,1,X,0,-2,X,-2,X,X,0,1,X,X,-3,0,X,X,-3,0,0,X,1,X,X,0,0,X,0,0,X
1e-05,70,X,2,0,X,X,X,-1,0,0,2,X,X,X,-1,0,X,0,2,1,-1,0,0,X,5,-2,X,0,X,X,1,-2,X,X,-3,-8,X,X,-3,-1,3,X,-2,X,X,-1,8,X,1,0,X
1e-05,71,X,5,0,X,X,X,-1,1,4,-1,X,X,X,1,-1,X,-2,-1,-2,-1,-2,0,X,-2,2,X,0,X,X,2,-1,X,X,-4,-2,X,X,-1,-1,-3,X,-2,X,X,-2,7,X,0,7,X
1e-05,72,X,8,0,X,X,X,-1,0,0,-1,X,X,X,2,-1,X,-2,-3,-2,1,-1,5,X,-1,-1,X,2,X,X,1,-4,X,X,-3,3,X,X,-3,1,1,X,-1,X,X,-3,0,X,3,0,X
1e-05,73,X,-2,0,X,X,X,-4,1,0,1,X,X,X,0,-1,X,-1,0,-1,4,2,0,X,0,0,X,-1,X,X,3,-5,X,X,1,1,X,X,1,-1,6,X,-1,X,X,-1,0,X,0,-2,X
1e-05,74,X,0,0,X,X,X,0,0,1,0,X,X,X,-1,-1,X,-1,-1,-4,0,-1,1,X,-2,0,X,-3,X,X,1,-3,X,X,3,0,X,X,-1,8,1,X,6,X,X,0,-4,X,0,1,X
1e-05,75,X,-1,0,X,X,X,-5,3,0,0,X,X,X,-2,-3,X,-2,0,1,0,4,0,X,0,-2,X,0,X,X,0,1,X,X,-2,4,X,X,0,1,0,X,-1,X,X,3,2,X,0,-1,X
1e-05,76,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,1,0,-2,-1,-2,0,X,2,0,X,-5,X,X,0,-1,X,X,-1,0,X,X,4,-1,3,X,-1,X,X,2,0,X,1,1,X
1e-05,77,X,-2,0,X,X,X,-2,1,0,2,X,X,X,3,3,X,0,-2,0,-1,0,0,X,-2,-1,X,2,X,X,-1,0,X,X,0,0,X,X,-4,-1,-1,X,1,X,X,4,0,X,0,1,X
1e-05,78,X,3,1,X,X,X,-3,0,0,0,X,X,X,-1,-2,X,-2,0,3,-4,2,1,X,1,-2,X,-1,X,X,1,1,X,X,-5,-1,X,X,-3,-1,-1,X,3,X,X,1,-1,X,0,10,X
1e-05,79,X,-1,1,X,X,X,0,0,0,-3,X,X,X,-1,3,X,-1,1,-1,-1,1,0,X,0,3,X,1,X,X,0,-2,X,X,6,-3,X,X,-2,6,-2,X,-2,X,X,0,-3,X,0,0,X
1e-05,80,X,0,0,X,X,X,-5,0,0,-3,X,X,X,1,2,X,0,1,-3,0,0,2,X,1,7,X,-2,X,X,3,0,X,X,-2,-1,X,X,0,0,-1,X,0,X,X,-1,1,X,0,0,X
1e-05,81,X,0,0,X,X,X,1,1,0,1,X,X,X,-2,2,X,0,4,-3,-2,-3,0,X,-1,5,X,-1,X,X,2,1,X,X,-3,1,X,X,-2,-1,-1,X,1,X,X,-5,3,X,0,2,X
1e-05,82,X,-1,0,X,X,X,0,0,0,-3,X,X,X,-1,1,X,-5,2,0,1,0,2,X,4,0,X,-3,X,X,0,-4,X,X,4,1,X,X,-1,0,2,X,0,X,X,1,0,X,0,0,X
1e-05,83,X,-1,0,X,X,X,-3,1,0,-2,X,X,X,1,0,X,1,0,1,-1,-2,0,X,-2,-2,X,-2,X,X,6,-1,X,X,-3,2,X,X,-2,1,-1,X,-1,X,X,6,0,X,0,4,X
1e-05,84,X,5,0,X,X,X,-2,2,1,-2,X,X,X,4,-1,X,1,2,1,0,3,0,X,0,1,X,-1,X,X,-1,-2,X,X,-4,2,X,X,-3,0,1,X,-3,X,X,-3,1,X,0,-2,X
1e-05,85,X,-1,8,X,X,X,5,0,0,0,X,X,X,-2,0,X,1,-3,0,-4,1,0,X,1,-1,X,-2,X,X,2,0,X,X,4,-1,X,X,0,0,-6,X,-1,X,X,2,-1,X,0,-2,X
1e-05,86,X,-3,0,X,X,X,1,3,0,-4,X,X,X,-1,1,X,-2,3,2,-3,-1,0,X,0,2,X,-1,X,X,2,4,X,X,-1,2,X,X,-1,-1,-1,X,-1,X,X,-3,2,X,2,-1,X
1e-05,87,X,-4,8,X,X,X,-1,0,1,1,X,X,X,2,0,X,-2,5,-2,0,4,0,X,0,-2,X,-2,X,X,0,1,X,X,-4,0,X,X,-3,3,-7,X,-4,X,X,-1,-4,X,0,11,X
1e-05,88,X,-1,0,X,X,X,-1,2,1,1,X,X,X,0,-2,X,1,-3,0,1,-1,0,X,-2,-2,X,-1,X,X,0,3,X,X,-1,4,X,X,-1,1,-1,X,1,X,X,2,-1,X,0,0,X
1e-05,89,X,-4,0,X,X,X,2,3,0,-2,X,X,X,0,-1,X,-1,2,1,1,2,0,X,-1,-1,X,-2,X,X,2,0,X,X,0,4,X,X,-1,3,0,X,-1,X,X,-1,-4,X,0,-1,X
1e-05,90,X,-3,0,X,X,X,0,1,0,-4,X,X,X,4,0,X,1,-1,-1,6,0,2,X,-2,3,X,-2,X,X,0,1,X,X,5,-1,X,X,2,-1,-5,X,-2,X,X,-4,2,X,0,-1,X
1e-05,91,X,4,0,X,X,X,-2,0,1,-1,X,X,X,-1,3,X,-1,1,-1,-4,0,4,X,-1,-1,X,4,X,X,-2,4,X,X,-3,2,X,X,0,-1,-1,X,1,X,X,-5,-1,X,0,1,X
1e-05,92,X,0,3,X,X,X,3,1,0,2,X,X,X,1,1,X,-2,2,1,0,1,0,X,-2,-1,X,-2,X,X,0,-2,X,X,-3,-3,X,X,-4,-1,-1,X,1,X,X,-2,5,X,0,2,X
1e-05,93,X,1,0,X,X,X,0,2,0,0,X,X,X,0,4,X,-2,5,-5,2,-1,2,X,-1,-1,X,-3,X,X,0,-3,X,X,2,1,X,X,-2,0,-1,X,-1,X,X,0,-2,X,2,1,X
1e-05,94,X,0,4,X,X,X,-5,1,6,-6,X,X,X,0,4,X,-2,-3,3,3,0,1,X,0,-2,X,1,X,X,-1,0,X,X,-2,0,X,X,0,0,-2,X,-1,X,X,-2,5,X,0,-2,X
1e-05,95,X,-1,0,X,X,X,1,2,0,0,X,X,X,0,3,X,1,3,-2,-1,-1,1,X,-2,-2,X,-1,X,X,5,-4,X,X,-1,-3,X,X,-2,0,-2,X,-5,X,X,-1,5,X,0,7,X
1e-05,96,X,3,1,X,X,X,-5,4,0,4,X,X,X,0,3,X,-1,0,0,1,0,1,X,-1,-2,X,-5,X,X,-2,3,X,X,1,-1,X,X,-2,-1,-2,X,-1,X,X,2,0,X,0,0,X
1e-05,97,X,-3,0,X,X,X,4,2,3,-4,X,X,X,-2,-1,X,0,-1,-2,0,-5,2,X,-2,0,X,-3,X,X,0,1,X,X,-1,-2,X,X,-1,1,1,X,4,X,X,3,-1,X,2,5,X
1e-05,98,X,-5,0,X,X,X,0,0,3,-1,X,X,X,-1,-5,X,-7,-3,0,-1,1,0,X,0,-2,X,3,X,X,-1,4,X,X,6,0,X,X,3,1,2,X,3,X,X,3,-1,X,0,-2,X
1e-05,99,X,0,0,X,X,X,0,0,0,-6,X,X,X,-1,-2,X,-1,0,1,0,6,0,X,0,1,X,3,X,X,1,2,X,X,3,1,X,X,0,-1,-1,X,-3,X,X,-5,4,X,0,-2,X
